"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","ID","FullName","AthleteID"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","BB",29,3.7,7.4,NA,11.1,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","AAfinal","Chengdu, China","BB",12,3.7,7.633,NA,11.333,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","FX",25,4.1,7.5,NA,11.6,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","AAfinal","Chengdu, China","FX",16,4.1,7.533,0.1,11.533,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","UB",12,4.4,8,NA,12.4,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","AAfinal","Chengdu, China","UB",15,4.4,6.7,NA,11.1,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","AAfinal","Chengdu, China","VT",18,3.4,8.533,NA,11.933,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wagner","elisabeth","w","GER","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","VT",32,3.4,8.6,NA,12,"elisabeth_wagner_GER","elisabeth wagner","elisabeth wagner_GER"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","FX",12,4.5,8.3,NA,12.8,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","FX",15,4.5,8.2,0.1,12.6,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","HB",12,2.9,8.3,NA,11.2,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","HB",25,2.9,8.1,NA,11,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","PB",14,3.9,8.2,0.3,11.8,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","PB",16,3.9,8.75,NA,12.65,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","PH",8,5,7,NA,12,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","PH",12,5.3,6.6,NA,11.9,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","SR",13,3.7,7.7,NA,11.4,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","SR",23,3.7,7.55,NA,11.25,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","VT",13,4,9.15,NA,13.15,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"wahrmann baker","elel","m","JAM","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","VT",20,4,9,NA,13,"elel_wahrmann baker_JAM","elel wahrmann baker","elel wahrmann baker_JAM"
"walker","colt","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",131,5.3,5.233,0.1,10.433,"colt_walker_USA","colt walker","colt walker_USA"
"walker","colt","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",45,5.6,7.6,NA,13.2,"colt_walker_USA","colt walker","colt walker_USA"
"walker","colt","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",12,6.2,8.666,NA,14.866,"colt_walker_USA","colt walker","colt walker_USA"
"walker","colt","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",28,5,8.566,NA,13.566,"colt_walker_USA","colt walker","colt walker_USA"
"walker","colt","m","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",11,5.6,9,NA,14.6,"colt_walker_USA","colt walker","colt walker_USA"
"wang","zhi","w","TPE","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","UB",37,4,6.133,NA,10.133,"zhi_wang_TPE","zhi wang","zhi wang_TPE"
"wartmann","lea","w","GE2","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",29,4.8,7.05,NA,11.85,"lea_wartmann_GE2","lea wartmann","lea wartmann_GE2"
"watanabe","hazuki","w","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","BB",1,5.5,8.1,NA,13.6,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",5,5.4,8.2,NA,13.6,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",62,4.7,7.833,NA,12.533,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",35,5.5,7.733,NA,13.233,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",23,5.4,6.9,NA,12.3,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",33,4.9,6.7,NA,11.6,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",34,5.4,6.05,NA,11.45,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"watanabe","hazuki","w","JPN","17-19 Mar 2023","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT",18,4.2,8.8,NA,13,"hazuki_watanabe_JPN","hazuki watanabe","hazuki watanabe_JPN"
"wayman","hannah","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","BB",53,4.1,5.7,0.1,9.7,"hannah_wayman_GBR","hannah wayman","hannah wayman_GBR"
"wayman","hannah","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",28,4,7.65,0,11.65,"hannah_wayman_GBR","hannah wayman","hannah wayman_GBR"
"wayman","hannah","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","UB",34,3.1,7.6,0,10.7,"hannah_wayman_GBR","hannah wayman","hannah wayman_GBR"
"wayman","hannah","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",28,3.6,9.1,0,12.7,"hannah_wayman_GBR","hannah wayman","hannah wayman_GBR"
"wei","xiaoyuan","w","CHN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",47,5,7.733,NA,12.733,"xiaoyuan_wei_CHN","xiaoyuan wei","xiaoyuan wei_CHN"
"wei","xiaoyuan","w","CHN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","UB",1,6.6,8.366,NA,14.966,"xiaoyuan_wei_CHN","xiaoyuan wei","xiaoyuan wei_CHN"
"wei","xiaoyuan","w","CHN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",4,6.4,8.2,NA,14.6,"xiaoyuan_wei_CHN","xiaoyuan wei","xiaoyuan wei_CHN"
"wei","xiaoyuan","w","CHN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",68,4.2,8.7,NA,12.9,"xiaoyuan_wei_CHN","xiaoyuan wei","xiaoyuan wei_CHN"
"wei","xiaoyuan","w","CHN","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","BB",9,5.5,7.066,NA,12.566,"xiaoyuan_wei_CHN","xiaoyuan wei","xiaoyuan wei_CHN"
"wei","xiaoyuan","w","CHN","1-5 Aug 2023","2023 FISU World University Games","qual","Chengdu, China","UB",9,5.8,7.366,NA,13.166,"xiaoyuan_wei_CHN","xiaoyuan wei","xiaoyuan wei_CHN"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","FX",6,5.3,8.33,0,13.633,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",1,5.3,8.65,0,13.95,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","HB",7,4.6,7.17,0,11.766,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","HB",7,4.6,8.6,0,13.2,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PB",15,4.2,8.5,0,12.7,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PH",17,3.7,7.35,0,11.05,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","SR",21,3.9,8.55,0,12.45,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","VT",8,5.2,7.37,0.3,12.866,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",2,5.2,9.5,0,14.7,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","VT",8,4.8,8.8,0,13.6,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",2,4.8,9.05,0,13.85,"david_weir_GBR","david weir","david weir_GBR"
"weir","david","m","SCO","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",25,5.1,6.75,NA,11.85,"david_weir_SCO","david weir","david weir_SCO"
"weir","david","m","SCO","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","VT",15,4.8,7.75,NA,12.55,"david_weir_SCO","david weir","david weir_SCO"
"westlund","emelie","w","SWE","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",75,4.3,7.233,NA,11.533,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",44,5,8,NA,13,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",73,4.4,6.966,0.1,11.266,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",58,4.4,7.3,NA,11.7,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",111,3.2,8.266,NA,11.466,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","BB",10,4.5,8.233,NA,12.733,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","UB",14,5.2,7,NA,12.2,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",23,4.4,5.833,NA,10.233,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",38,4.4,7.333,NA,11.733,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",20,4.3,7.666,NA,11.966,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",60,4.1,7.766,NA,11.866,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",16,5.2,7.533,NA,12.733,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",16,5.2,8.133,NA,13.333,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT",21,4.2,8.566,NA,12.766,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","emelie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",53,4.2,8.7,NA,12.9,"emelie_westlund_SWE","emelie westlund","emelie westlund_SWE"
"westlund","nathalie","w","SWE","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",28,4.7,7.9,NA,12.6,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",108,4.4,7.4,NA,11.8,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",70,5.3,7.166,NA,12.466,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",97,4.2,8.366,NA,12.566,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",24,4.7,7.8,NA,12.5,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",42,4.2,8.1,NA,12.3,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",22,4.9,8.133,NA,13.033,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",72,3.6,8.7,NA,12.3,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","BB",29,4.6,6.566,0.1,11.066,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",9,4.2,7.8,NA,12,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","1-4 Mar 2023","2023 Doha World Cup","final","Doha, Qatar","UB",2,5.3,7.933,NA,13.233,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","UB",4,5.4,7.866,NA,13.266,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",30,4.7,7.266,NA,11.966,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",36,4.2,8,NA,12.2,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",57,5.3,6.933,NA,12.233,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"westlund","nathalie","w","SWE","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",38,4.2,8.833,NA,13.033,"nathalie_westlund_SWE","nathalie westlund","nathalie westlund_SWE"
"wevers","sanne","w","NED","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","BB",1,5.8,8,NA,13.8,"sanne_wevers_NED","sanne wevers","sanne wevers_NED"
"wevers","sanne","w","NED","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",3,5.9,7.533,NA,13.433,"sanne_wevers_NED","sanne wevers","sanne wevers_NED"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","BB",5,4.8,7.6,NA,12.4,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","BB",15,4.7,7.25,NA,11.95,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","FX",12,5,6.95,0.1,11.85,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","FX",3,5,8.1,0.1,13,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",4,5,7.85,0.1,12.75,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","UB",14,4.8,6.15,NA,10.95,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","UB",12,5.1,7,NA,12.1,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","VT",13,4.6,8.15,0.3,12.45,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","m","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAqual","Birmingham, England","VT",NA,4.6,8.9,0.1,13.4,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","VT",8,4,8.233,0.3,11.933,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehead","emily","w","AUS","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","VT",5,4,8.7,0.1,12.6,"emily_whitehead_AUS","emily whitehead","emily whitehead_AUS"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","FX",3,6,7.87,0.1,13.766,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",3,6,7.95,0,13.95,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","HB",21,4.4,7.55,0,11.95,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PB",31,4.9,5.25,0,10.15,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","PH",8,3.4,5.73,0,9.133,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","PH",5,4.6,8.15,0,12.75,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","SR",5,4.9,8.27,0,13.166,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","SR",6,4.9,8.4,0,13.3,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","VT",7,5.2,7.9,0.1,13.2,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",4,5.2,9.3,0,14.5,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","VT",7,5.2,8,0.1,13.3,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",4,5.2,9.2,0.1,14.5,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","FX",1,6.5,8.05,0,14.55,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","FX",1,6.5,7.65,0,14.15,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","HB",25,4.9,6.3,0,11.2,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PB",15,5.5,7.25,0,12.75,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","PH",15,4.6,7.6,0,12.2,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","SR",6,5,8.4,0,13.4,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","SR",4,5,8.8,0,13.8,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","VT",3,5.2,NA,0,14.55,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT",5,5.2,NA,0,14.35,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","VT",3,5.2,NA,0.1,14.2,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT",5,5.2,NA,0.1,13.55,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","1-4 Mar 2023","2023 Doha World Cup","final","Doha, Qatar","FX",3,6.5,7.466,NA,13.966,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
"whitehouse","luke","m","GBR","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",3,6.5,7.666,NA,14.166,"luke_whitehouse_GBR","luke whitehouse","luke whitehouse_GBR"
